operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,runtime_cpu_duration_total_us,runtime_kernel_event_count,runtime_kernel_time_total_us,runtime_kernel_time_avg_per_call_us,runtime_kernel_time_pct_of_all_runtime_kernels,observed_in
aten::as_strided,"[[5089],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.277,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[50],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.143,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[50],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,27.762,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[51,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,3.705,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[51,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.782,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[51,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.783,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[51,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.470,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[512],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,3,3.003,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[51],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.647,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[51],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,160,44.738,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[52,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.285,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[52,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.890,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[52,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.983,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[52,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.835,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[52,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,37.812,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[524288],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",640,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[52],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.081,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[52],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,24.863,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[53,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,3.276,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[53,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.805,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[53,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.913,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[53,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.486,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[536870912],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",1440,2640,2884.053,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[53],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.391,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[53],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,166,50.488,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.440,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.904,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.836,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.838,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,31.427,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,0.991,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[54],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,26.500,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[55,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,3.560,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[55,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.859,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[55,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.872,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[55,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.466,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[55],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.351,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[55],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,172,49.339,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.322,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.992,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.758,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.986,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,37.994,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.100,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[56],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,25.335,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,3.500,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.892,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.855,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.443,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57344],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,44.019,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.307,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[57],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,178,51.132,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.355,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.994,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.870,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.803,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,35.492,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.160,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[58],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,26.478,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[59,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,3.957,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[59,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.763,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[59,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.927,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[59,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.418,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[59],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.652,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[59],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,184,51.329,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[5],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.935,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[5],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",3,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[5],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",12,34,19.106,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[6,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.315,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[6,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,3,1.111,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[6,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.881,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[6,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.889,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[6,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,47.999,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.434,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.838,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.863,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.877,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,37.062,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.199,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[60],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,35.834,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[61,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,3.879,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[61,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.756,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[61,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.870,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[61,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.473,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[61],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.836,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[61],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,190,55.775,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.203,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,2,0.853,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.811,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.921,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,40.569,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.081,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[62],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,25.092,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,2,2.627,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,9,4.570,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,3,2.366,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,3,2.958,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.588,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.326,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,2,1.097,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[63],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,196,54.865,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,990,1419.717,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",93,16552,11269.780,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,991,826.860,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64,2,1056,1,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",4,1007,1361.841,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",320,1007,967.044,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,991,889.245,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64,2],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,21.007,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64,3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",60,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",29,4179,2061.275,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",60,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",120,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,8,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",40,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",160,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",160,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[64],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",2,3125,1338.255,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",0,198,340.248,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",6,1058,1813.277,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",232,25344,11224.065,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[64],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,2,2.750,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[64],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",16,4028,1673.297,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[65536],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",320,90,50.584,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[65],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",6,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[65],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",96,23504,10858.985,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[67108864],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,160,156.533,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[691],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,3,1.670,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[6],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,58,39.928,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[7,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,7,7.522,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[7,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.725,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[7,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.878,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[7,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.821,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[73728],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,47.476,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[79,2],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",0,3,2.380,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[79],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,6,2.431,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[7],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",0,4,1.972,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[7],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,28,16.031,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",30,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,1,1.390,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",6,15,7.495,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[8,1],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""""]",0,1,0.802,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",2,2,2.729,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[8,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160,2,1.821,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[8,248320],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,1,0.883,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8,32],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",1,2,0.730,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[8,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",30,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60,90,40.762,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[8,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",160,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8,8,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",20,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",80,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",80,0,0.000,0,0.000,0.000,0.000000,actual_capture
aten::as_strided,"[[8192,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,5580,2331.713,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,1],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""""]",0,31,45.738,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",0,31,46.505,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,2048],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",18,4625,3626.929,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[8192,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",0,930,682.672,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,2790,1948.683,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,8,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,620,325.221,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",0,1240,415.626,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,1240,601.516,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[81920],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,90,48.515,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""""]",0,17,6.122,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",0,3219,1978.777,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8192],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",81,13834,6621.314,0,0.000,0.000,0.000000,"actual_capture,runtime"
aten::as_strided,"[[83378176],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",0,160,67.937,0,0.000,0.000,0.000000,runtime
aten::as_strided,"[[8],[],[],[]]","[""bool"",""ScalarList"",""ScalarList"",""Scalar""]",1,2,0.883,0,0.000,0.000,0.000000,"actual_capture,runtime"
