operator,input_shapes,input_dtypes,call_count
aten::linear,"[[4,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[4,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[8,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[8,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[8,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::linear,"[[8,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80
aten::mm,"[[1,2048],[2048,2048],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80
aten::mm,"[[16,2048],[2048,2048],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80
aten::mm,"[[2,2048],[2048,2048],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80
aten::mm,"[[4,2048],[2048,2048],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80
aten::mm,"[[8,2048],[2048,2048],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80
aten::mul,"[[1,1],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::mul,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::mul,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::mul,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::mul,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::record_stream,"[[1,2048],[]]","[""c10::BFloat16"",""""]",80
aten::record_stream,"[[16,2048],[]]","[""c10::BFloat16"",""""]",80
aten::record_stream,"[[2,2048],[]]","[""c10::BFloat16"",""""]",80
aten::record_stream,"[[4,2048],[]]","[""c10::BFloat16"",""""]",80
aten::record_stream,"[[8,2048],[]]","[""c10::BFloat16"",""""]",80
aten::result_type,"[[1,1],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::result_type,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::result_type,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::result_type,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::result_type,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80
aten::sigmoid,"[[1,1]]","[""c10::BFloat16""]",80
aten::sigmoid,"[[16,1]]","[""c10::BFloat16""]",80
aten::sigmoid,"[[2,1]]","[""c10::BFloat16""]",80
aten::sigmoid,"[[4,1]]","[""c10::BFloat16""]",80
aten::sigmoid,"[[8,1]]","[""c10::BFloat16""]",80
aten::slice,"[[1,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[1,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[16,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[16,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[2,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[2,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[4,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[4,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[8,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::slice,"[[8,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80
aten::view,"[[1,1],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[1,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[1,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[1,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[1,8],[]]","[""int"",""ScalarList""]",80
aten::view,"[[128,256],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[16,1],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[16,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[16,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[2,1],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[2,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[2,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[2,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[2,8],[]]","[""int"",""ScalarList""]",80
aten::view,"[[2048],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[4,1],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[4,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[4,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[4,8],[]]","[""int"",""ScalarList""]",80
aten::view,"[[8,1],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[8,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[8,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[8,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",80
aten::view,"[[8,8],[]]","[""int"",""ScalarList""]",80
triton_poi_fused_5,"[[32,32],[32,16],[32,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
triton_poi_fused_5,"[[64,32],[64,16],[64,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
triton_poi_fused_mul_silu_slice_0,"[[1,512],[1,256],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",80
triton_poi_fused_mul_silu_slice_0,"[[16,512],[16,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",80
triton_poi_fused_mul_silu_slice_0,"[[2,512],[2,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",80
triton_poi_fused_mul_silu_slice_0,"[[4,512],[4,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",80
triton_poi_fused_mul_silu_slice_0,"[[8,512],[8,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",80
vllm::all_reduce,"[[1,2048],[]]","[""c10::BFloat16"",""""]",80
vllm::all_reduce,"[[16,2048],[]]","[""c10::BFloat16"",""""]",80
vllm::all_reduce,"[[2,2048],[]]","[""c10::BFloat16"",""""]",80
vllm::all_reduce,"[[4,2048],[]]","[""c10::BFloat16"",""""]",80
vllm::all_reduce,"[[8,2048],[]]","[""c10::BFloat16"",""""]",80
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[1,2048],[1,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",80
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[16,2048],[16,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",80
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[2,2048],[2,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",80
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[4,2048],[4,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",80
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[8,2048],[8,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",80
vllm::moe_forward_shared,"[[1,2048],[1,2048],[1,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",80
vllm::moe_forward_shared,"[[16,2048],[16,2048],[16,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",80
vllm::moe_forward_shared,"[[2,2048],[2,2048],[2,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",80
vllm::moe_forward_shared,"[[4,2048],[4,2048],[4,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",80
vllm::moe_forward_shared,"[[8,2048],[8,2048],[8,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",80
aten::as_strided,"[[2],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",75
aten::fill_,"[[0],[]]","[""long int"",""Scalar""]",72
aten::slice,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",72
aten::as_strided,"[[16],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",63
aten::as_strided,"[[1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",63
aten::as_strided,"[[4],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",63
aten::as_strided,"[[8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",63
aten::slice,"[[16],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",63
aten::slice,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",63
aten::slice,"[[4],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",63
aten::slice,"[[8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",63
_C::weak_ref_tensor,"[[1,16,128]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[1,16]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[16,16,128]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[16,16]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[2,16,128]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[2,16]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[32,4096]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[4,16,128]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[4,16]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[64,4096]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[8,16,128]]","[""c10::BFloat16""]",60
_C::weak_ref_tensor,"[[8,16]]","[""c10::BFloat16""]",60
aten::_reshape_alias,"[[32,4096],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",60
aten::_reshape_alias,"[[64,4096],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",60
aten::as_strided,"[[1,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[16,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[16,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[2,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[2,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[32,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[32,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",60
aten::as_strided,"[[4,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[4,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[64,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[64,3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",60
aten::as_strided,"[[64,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",60
aten::as_strided,"[[8,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::as_strided,"[[8,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",60
aten::mm,"[[1,2048],[2048,32],[1,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[1,2048],[2048,6144],[1,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[16,2048],[2048,32],[16,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[16,2048],[2048,6144],[16,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[2,2048],[2048,32],[2,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[2,2048],[2048,6144],[2,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[4,2048],[2048,32],[4,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[4,2048],[2048,6144],[4,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[8,2048],[2048,32],[8,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::mm,"[[8,2048],[2048,6144],[8,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60
aten::reshape,"[[32,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",60
aten::reshape,"[[32,4096],[]]","[""c10::BFloat16"",""ScalarList""]",60
aten::reshape,"[[64,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",60
aten::reshape,"[[64,4096],[]]","[""c10::BFloat16"",""ScalarList""]",60
aten::slice,"[[1,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[16,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[2,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[32,16,128],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[32,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[4,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[64,16,128],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[64,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::slice,"[[8,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60
aten::squeeze,"[[32,4096,1],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::squeeze,"[[64,4096,1],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::to,"[[1,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",60
aten::to,"[[16,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",60
aten::to,"[[2,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",60
aten::to,"[[4,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",60
aten::to,"[[8,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",60
aten::transpose,"[[64,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",60
aten::unbind,"[[64,2,1056,1,256],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::unsqueeze,"[[32,16,128],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::unsqueeze,"[[32,4096],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::unsqueeze,"[[64,16,128],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::unsqueeze,"[[64,4096],[]]","[""c10::BFloat16"",""Scalar""]",60
aten::view,"[[32,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",60
aten::view,"[[64,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",60
triton_per_fused_1,"[[1,16,128],[128],[1,16,128],[16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_per_fused_1,"[[16,16,128],[128],[16,16,128],[256,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_per_fused_1,"[[2,16,128],[128],[2,16,128],[32,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_per_fused_1,"[[4,16,128],[128],[4,16,128],[64,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_per_fused_1,"[[8,16,128],[128],[8,16,128],[128,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[128,128],[8,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[16,128],[1,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[256,128],[16,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[32,128],[2,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[64,128],[4,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_poi_fused_add_4,"[[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",60
triton_poi_fused_add_4,"[[16,2048],[16,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",60
triton_poi_fused_add_4,"[[2,2048],[2,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",60
triton_poi_fused_add_4,"[[4,2048],[4,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",60
triton_poi_fused_add_4,"[[8,2048],[8,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[1,2048],[1,2048],[2048],[1,2048],[1,2048],[1,2048],[1,2048],[1,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[16,2048],[16,2048],[2048],[16,2048],[16,2048],[16,2048],[16,2048],[16,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[2,2048],[2,2048],[2048],[2,2048],[2,2048],[2,2048],[2,2048],[2,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[4,2048],[4,2048],[2048],[4,2048],[4,2048],[4,2048],[4,2048],[4,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[8,2048],[8,2048],[2048],[8,2048],[8,2048],[8,2048],[8,2048],[8,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",60
vllm::qwen_gdn_attention_core,"[[1,4096],[1,16],[1,16],[1,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",60
vllm::qwen_gdn_attention_core,"[[16,4096],[16,16],[16,16],[16,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",60
vllm::qwen_gdn_attention_core,"[[2,4096],[2,16],[2,16],[2,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",60
vllm::qwen_gdn_attention_core,"[[4,4096],[4,16],[4,16],[4,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",60
vllm::qwen_gdn_attention_core,"[[8,4096],[8,16],[8,16],[8,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",60
triton_poi_fused_0,"[[1,16,128],[]]","[""c10::BFloat16"",""Scalar""]",42
triton_poi_fused_0,"[[16,16,128],[]]","[""c10::BFloat16"",""Scalar""]",42
triton_poi_fused_0,"[[2,16,128],[]]","[""c10::BFloat16"",""Scalar""]",42
triton_poi_fused_0,"[[4,16,128],[]]","[""c10::BFloat16"",""Scalar""]",42
triton_poi_fused_0,"[[8,16,128],[]]","[""c10::BFloat16"",""Scalar""]",42
_C::weak_ref_tensor,"[[32,1,256]]","[""c10::BFloat16""]",40
_C::weak_ref_tensor,"[[32,8,256]]","[""c10::BFloat16""]",40
_C::weak_ref_tensor,"[[64,1,256]]","[""c10::BFloat16""]",40
_C::weak_ref_tensor,"[[64,8,256]]","[""c10::BFloat16""]",40
aten::as_strided,"[[32,8,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::as_strided,"[[64,8,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",40
aten::mm,"[[32,2048],[2048,4608],[32,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40
aten::mm,"[[64,2048],[2048,4608],[64,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40
aten::slice,"[[32,8,256],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40
aten::slice,"[[64,8,256],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40
triton_poi_fused_0,"[[3,32],[1048576,64],[32,32],[32,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_0,"[[3,64],[1048576,64],[64,32],[64,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_5,"[[1,32],[1,16],[1,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_5,"[[16,32],[16,16],[16,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_5,"[[2,32],[2,16],[2,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_5,"[[32,4608],[32,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
triton_poi_fused_5,"[[4,32],[4,16],[4,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_5,"[[64,4608],[64,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",40
triton_poi_fused_5,"[[8,32],[8,16],[8,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",40
triton_poi_fused_7,"[[32,4608],[32,8,1],[256],[32,32],[32,32],[32,1,1],[256],[32,8,64],[32,8,192],[32,1,64],[32,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40
