rank,operator,input_shapes,input_dtypes,metadata_status,call_count
0,_C::weak_ref_tensor,"[[8,2048]]","[""c10::BFloat16""]",shape_and_dtype,93
0,aten::as_strided,"[[64,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,93
0,aten::slice,"[[65],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,90
0,aten::slice,"[[64,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,87
0,triton_poi_fused_0,"[[32,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,84
0,triton_poi_fused_0,"[[64,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,84
0,aten::as_strided,"[[8192],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,81
0,aten::slice,"[[8192],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,81
0,Torch-Compiled Region: 0/1,[],[],no_input_metadata,80
0,_C_custom_ar::all_reduce,"[[],[1,2048],[1,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,_C_custom_ar::all_reduce,"[[],[16,2048],[16,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,_C_custom_ar::all_reduce,"[[],[2,2048],[2,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,_C_custom_ar::all_reduce,"[[],[4,2048],[4,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,_C_custom_ar::all_reduce,"[[],[8,2048],[8,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[1,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[1,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[16,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[16,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[2,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[2,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[4,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[4,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[8,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[8,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,80
0,aten::empty_like,"[[1,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,80
0,aten::empty_like,"[[16,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,80
0,aten::empty_like,"[[2,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,80
0,aten::empty_like,"[[4,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,80
0,aten::empty_like,"[[8,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,80
0,aten::linear,"[[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[1,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[1,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[1,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[16,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[16,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[16,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[16,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[2,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[2,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[2,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[2,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[4,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[4,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[4,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[4,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[8,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[8,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[8,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::linear,"[[8,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::mm,"[[1,2048],[2048,2048],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mm,"[[16,2048],[2048,2048],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mm,"[[2,2048],[2048,2048],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mm,"[[4,2048],[2048,2048],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mm,"[[8,2048],[2048,2048],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mul,"[[1,1],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mul,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mul,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mul,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::mul,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::record_stream,"[[1,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::record_stream,"[[16,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::record_stream,"[[2,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::record_stream,"[[4,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::record_stream,"[[8,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,aten::result_type,"[[1,1],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::result_type,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::result_type,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::result_type,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::result_type,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,80
0,aten::sigmoid,"[[1,1]]","[""c10::BFloat16""]",shape_and_dtype,80
0,aten::sigmoid,"[[16,1]]","[""c10::BFloat16""]",shape_and_dtype,80
0,aten::sigmoid,"[[2,1]]","[""c10::BFloat16""]",shape_and_dtype,80
0,aten::sigmoid,"[[4,1]]","[""c10::BFloat16""]",shape_and_dtype,80
0,aten::sigmoid,"[[8,1]]","[""c10::BFloat16""]",shape_and_dtype,80
0,aten::slice,"[[1,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[1,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[16,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[16,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[2,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[2,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[4,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[4,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[8,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::slice,"[[8,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,aten::view,"[[1,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[1,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[1,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[1,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[1,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[128,256],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[16,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[16,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[16,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[2,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[2,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[2,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[2,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[2,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[4,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[4,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[4,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[4,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[8,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[8,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[8,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,80
0,aten::view,"[[8,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,80
0,triton_poi_fused_5,"[[32,32],[32,16],[32,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,triton_poi_fused_5,"[[64,32],[64,16],[64,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,triton_poi_fused_mul_silu_slice_0,"[[1,512],[1,256],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,triton_poi_fused_mul_silu_slice_0,"[[16,512],[16,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,triton_poi_fused_mul_silu_slice_0,"[[2,512],[2,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,triton_poi_fused_mul_silu_slice_0,"[[4,512],[4,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,triton_poi_fused_mul_silu_slice_0,"[[8,512],[8,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,80
0,vllm::all_reduce,"[[1,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,vllm::all_reduce,"[[16,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,vllm::all_reduce,"[[2,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,vllm::all_reduce,"[[4,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,vllm::all_reduce,"[[8,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,80
0,vllm::flashinfer_trtllm_fused_allreduce_norm,"[[1,2048],[1,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::flashinfer_trtllm_fused_allreduce_norm,"[[16,2048],[16,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::flashinfer_trtllm_fused_allreduce_norm,"[[2,2048],[2,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::flashinfer_trtllm_fused_allreduce_norm,"[[4,2048],[4,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::flashinfer_trtllm_fused_allreduce_norm,"[[8,2048],[8,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::moe_forward_shared,"[[1,2048],[1,2048],[1,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::moe_forward_shared,"[[16,2048],[16,2048],[16,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::moe_forward_shared,"[[2,2048],[2,2048],[2,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::moe_forward_shared,"[[4,2048],[4,2048],[4,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,80
0,vllm::moe_forward_shared,"[[8,2048],[8,2048],[8,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,80
0,aten::as_strided,"[[2],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,75
0,aten::fill_,"[[0],[]]","[""long int"",""Scalar""]",shape_and_dtype,72
0,aten::slice,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,72
0,aten::as_strided,"[[16],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,63
0,aten::as_strided,"[[1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,63
0,aten::as_strided,"[[4],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,63
0,aten::as_strided,"[[8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,63
0,aten::slice,"[[16],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,63
0,aten::slice,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,63
0,aten::slice,"[[4],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,63
0,aten::slice,"[[8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,63
0,_C::weak_ref_tensor,"[[1,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[1,16]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[16,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[16,16]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[2,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[2,16]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[32,4096]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[4,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[4,16]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[64,4096]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[8,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
0,_C::weak_ref_tensor,"[[8,16]]","[""c10::BFloat16""]",shape_and_dtype,60
0,aten::_reshape_alias,"[[32,4096],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",shape_and_dtype,60
0,aten::_reshape_alias,"[[64,4096],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",shape_and_dtype,60
0,aten::as_strided,"[[1,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[16,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[16,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[2,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[2,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[32,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[32,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,60
0,aten::as_strided,"[[4,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[4,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[64,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[64,3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,60
0,aten::as_strided,"[[64,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,60
0,aten::as_strided,"[[8,16],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::as_strided,"[[8,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
0,aten::mm,"[[1,2048],[2048,32],[1,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[1,2048],[2048,6144],[1,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[16,2048],[2048,32],[16,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[16,2048],[2048,6144],[16,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[2,2048],[2048,32],[2,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[2,2048],[2048,6144],[2,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[4,2048],[2048,32],[4,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[4,2048],[2048,6144],[4,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[8,2048],[2048,32],[8,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::mm,"[[8,2048],[2048,6144],[8,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
0,aten::reshape,"[[32,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
0,aten::reshape,"[[32,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
0,aten::reshape,"[[64,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
0,aten::reshape,"[[64,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
0,aten::slice,"[[1,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[16,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[2,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[32,16,128],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[32,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[4,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[64,16,128],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[64,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::slice,"[[8,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::squeeze,"[[32,4096,1],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::squeeze,"[[64,4096,1],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::to,"[[1,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,60
0,aten::to,"[[16,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,60
0,aten::to,"[[2,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,60
0,aten::to,"[[4,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,60
0,aten::to,"[[8,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",shape_and_dtype,60
0,aten::transpose,"[[64,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
0,aten::unbind,"[[64,2,1056,1,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::unsqueeze,"[[32,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::unsqueeze,"[[32,4096],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::unsqueeze,"[[64,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::unsqueeze,"[[64,4096],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
0,aten::view,"[[32,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
