operator,input_shapes,input_dtypes,call_count
aten::as_strided,"[[2,64],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[32,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[32,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[32,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[32,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::as_strided,"[[4,1536],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::as_strided,"[[4,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::as_strided,"[[64,1,1024],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[64,1,32],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[64,1,4096],[],[],[]]","[""c10::Float8_e4m3fn"",""ScalarList"",""ScalarList"",""""]",172
aten::as_strided,"[[64,2],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::as_strided,"[[8,1536],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::as_strided,"[[8,64,512],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",172
aten::empty_like,"[[1,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[16,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[2,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[32,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[32,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",172
aten::empty_like,"[[32,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[4,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[64,1024],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[64,4096],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",172
aten::empty_like,"[[64,512],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::empty_like,"[[8,4,4096],[],[],[],[],[]]","[""c10::BFloat16"","""","""","""",""Scalar"",""""]",172
aten::flatten,"[[192,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",172
aten::flatten,"[[32,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",172
aten::flatten,"[[384,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",172
aten::flatten,"[[64,1,1024],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",172
aten::mm,"[[32,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",172
aten::mm,"[[64,4096],[4096,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",172
aten::mul_,"[[32,6],[]]","[""float"",""double""]",172
aten::mul_,"[[64,6],[]]","[""float"",""double""]",172
aten::new_empty,"[[1,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[1,6],[],[],[],[],[]]","[""int"",""ScalarList"",""Scalar"","""","""",""""]",172
aten::new_empty,"[[16,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[16,6],[],[],[],[],[]]","[""int"",""ScalarList"",""Scalar"","""","""",""""]",172
aten::new_empty,"[[2,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[2,6],[],[],[],[],[]]","[""int"",""ScalarList"",""Scalar"","""","""",""""]",172
aten::new_empty,"[[32,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[32,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[4,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[4,6],[],[],[],[],[]]","[""int"",""ScalarList"",""Scalar"","""","""",""""]",172
aten::new_empty,"[[64,256],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[64,6],[],[],[],[],[]]","[""float"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[8,4096],[],[],[],[],[]]","[""c10::BFloat16"",""ScalarList"","""","""","""",""Scalar""]",172
aten::new_empty,"[[8,6],[],[],[],[],[]]","[""int"",""ScalarList"",""Scalar"","""","""",""""]",172
aten::permute,"[[2,32],[]]","[""float"",""ScalarList""]",172
aten::permute,"[[2,64],[]]","[""float"",""ScalarList""]",172
aten::permute,"[[32,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::permute,"[[32,1,32],[]]","[""float"",""ScalarList""]",172
aten::permute,"[[32,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",172
aten::permute,"[[64,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::permute,"[[64,1,32],[]]","[""float"",""ScalarList""]",172
aten::permute,"[[64,1,4096],[]]","[""c10::Float8_e4m3fn"",""ScalarList""]",172
aten::record_stream,"[[32,4096],[]]","[""c10::BFloat16"",""""]",172
aten::record_stream,"[[64,4096],[]]","[""c10::BFloat16"",""""]",172
aten::reshape,"[[192,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[196608],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[24576],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[32,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[32,2],[]]","[""float"",""ScalarList""]",172
aten::reshape,"[[32,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[384,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[393216],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[49152],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[64,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[64,2],[]]","[""float"",""ScalarList""]",172
aten::reshape,"[[64,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::reshape,"[[98304],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::result_type,"[[1,6],[]]","[""float"",""Scalar""]",172
aten::result_type,"[[16,6],[]]","[""float"",""Scalar""]",172
aten::result_type,"[[2,6],[]]","[""float"",""Scalar""]",172
aten::result_type,"[[4,6],[]]","[""float"",""Scalar""]",172
aten::result_type,"[[8,6],[]]","[""float"",""Scalar""]",172
aten::slice,"[[1,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
aten::slice,"[[16,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
aten::slice,"[[2,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
aten::slice,"[[4,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
aten::slice,"[[8,64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
aten::split_with_sizes,"[[32,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",172
aten::split_with_sizes,"[[64,1536],[],[]]","[""c10::BFloat16"",""ScalarList"",""Scalar""]",172
aten::squeeze,"[[1,32,2],[]]","[""float"",""Scalar""]",172
aten::squeeze,"[[1,64,2],[]]","[""float"",""Scalar""]",172
aten::to,"[[32,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",172
aten::to,"[[32,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",172
aten::to,"[[64,1536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",172
aten::to,"[[64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",172
aten::transpose,"[[1,32,32],[],[]]","[""float"",""Scalar"",""Scalar""]",172
aten::transpose,"[[1,32,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",172
aten::transpose,"[[1,64,32],[],[]]","[""float"",""Scalar"",""Scalar""]",172
aten::transpose,"[[1,64,4096],[],[]]","[""c10::Float8_e4m3fn"",""Scalar"",""Scalar""]",172
aten::unsqueeze,"[[32,2],[]]","[""float"",""Scalar""]",172
aten::unsqueeze,"[[32,64,512],[]]","[""c10::BFloat16"",""Scalar""]",172
aten::unsqueeze,"[[64,2],[]]","[""float"",""Scalar""]",172
aten::unsqueeze,"[[64,64,512],[]]","[""c10::BFloat16"",""Scalar""]",172
aten::view,"[[1,16],[]]","[""float"",""ScalarList""]",172
aten::view,"[[1,4],[]]","[""float"",""ScalarList""]",172
aten::view,"[[12,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[12288],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[16,16],[]]","[""float"",""ScalarList""]",172
aten::view,"[[16,4],[]]","[""float"",""ScalarList""]",172
aten::view,"[[192,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[196608],[]]","[""unsigned char"",""Scalar""]",172
aten::view,"[[2,16],[]]","[""float"",""ScalarList""]",172
aten::view,"[[2,4],[]]","[""float"",""ScalarList""]",172
aten::view,"[[24,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[3072],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[32,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[32,1536],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[32,256],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[32,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[32,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[384,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[393216],[]]","[""unsigned char"",""Scalar""]",172
aten::view,"[[4,16],[]]","[""float"",""ScalarList""]",172
aten::view,"[[4,4],[]]","[""float"",""ScalarList""]",172
aten::view,"[[48,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[49152],[]]","[""unsigned char"",""Scalar""]",172
aten::view,"[[6,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[6144],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[64,1,1024],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[64,1536],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[64,256],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[64,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[64,64,512],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[786432],[]]","[""unsigned char"",""Scalar""]",172
aten::view,"[[8,16],[]]","[""float"",""ScalarList""]",172
aten::view,"[[8,4],[]]","[""float"",""ScalarList""]",172
aten::view,"[[96,4096],[]]","[""c10::BFloat16"",""ScalarList""]",172
aten::view,"[[98304],[]]","[""unsigned char"",""Scalar""]",172
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[32,512],[],[],[32,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",172
triton_poi_fused_clamp_mul_sigmoid_slice_0,"[[64,512],[],[],[64,256],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[1,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[16,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[2,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[32,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[4,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,256],[4096,256],[32,2],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,4096],[1536,4096],[12,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[64,4096],[512,4096],[4,32],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::dynamic_flashinfer_deepgemm_blockscale_gemm,"[[8,1024],[4096,1024],[32,8],[],[]]","[""c10::BFloat16"",""c10::Float8_e4m3fn"",""float"",""Scalar"",""Scalar""]",172
vllm::fused_inv_rope_fp8_quant_kernel,"[[32,8,512],[32],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
vllm::fused_inv_rope_fp8_quant_kernel,"[[64,8,512],[64],[1048576,64],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""long int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",172
vllm::moe_forward_shared,"[[32,4096],[32,4096],[32,4096],[32],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",172
vllm::moe_forward_shared,"[[64,4096],[64,4096],[64,4096],[64],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""int"","""",""Scalar""]",172
aten::view,"[[1,4,1],[]]","[""float"",""ScalarList""]",170
aten::view,"[[1,4,4],[]]","[""float"",""ScalarList""]",170
aten::view,"[[16,4,1],[]]","[""float"",""ScalarList""]",170
aten::view,"[[16,4,4],[]]","[""float"",""ScalarList""]",170
aten::view,"[[2,4,1],[]]","[""float"",""ScalarList""]",170
aten::view,"[[2,4,4],[]]","[""float"",""ScalarList""]",170
aten::view,"[[4,4,1],[]]","[""float"",""ScalarList""]",170
aten::view,"[[4,4,4],[]]","[""float"",""ScalarList""]",170
aten::view,"[[8,4,1],[]]","[""float"",""ScalarList""]",170
aten::view,"[[8,4,4],[]]","[""float"",""ScalarList""]",170
aten::as_strided,"[[32,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",168
aten::as_strided,"[[32,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",168
aten::as_strided,"[[64,2048],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",168
aten::as_strided,"[[64,512],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",168
aten::view,"[[32,8192],[]]","[""c10::BFloat16"",""ScalarList""]",168
aten::view,"[[64,8192],[]]","[""c10::BFloat16"",""ScalarList""]",168
_moe_C::topk_softplus_sqrt,"[[32,6],[32,6],[32,6],[32,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",160
_moe_C::topk_softplus_sqrt,"[[64,6],[64,6],[64,6],[64,256],[],[],[256],[],[]]","[""float"",""int"",""int"",""float"",""Scalar"",""Scalar"",""float"","""",""""]",160
aten::as_strided,"[[32,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::as_strided,"[[64,1024],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",160
aten::_reshape_alias,"[[50288,64,132],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",147
aten::as_strided,"[[50288,64,132],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",147
aten::reshape,"[[50288,64,132],[]]","[""unsigned char"",""ScalarList""]",147
aten::unsqueeze,"[[50288,64,132],[]]","[""unsigned char"",""Scalar""]",147
aten::as_strided,"[[8192],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",144
aten::slice,"[[8192],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",144
aten::_reshape_alias,"[[50288,2,584],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",140
aten::as_strided,"[[50288,2,584],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",140
aten::reshape,"[[50288,2,584],[]]","[""unsigned char"",""ScalarList""]",140
aten::unsqueeze,"[[50288,2,584],[]]","[""unsigned char"",""Scalar""]",140
aten::_reshape_alias,"[[64,64,584],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList""]",128
aten::as_strided,"[[64,64,584],[],[],[]]","[""unsigned char"",""ScalarList"",""ScalarList"",""Scalar""]",128
aten::reshape,"[[64,64,584],[]]","[""unsigned char"",""ScalarList""]",128
aten::unsqueeze,"[[64,64,584],[]]","[""unsigned char"",""Scalar""]",128
aten::fill_,"[[0],[]]","[""long int"",""Scalar""]",90
_C_custom_ar::all_reduce,"[[],[1,4096],[1,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87
_C_custom_ar::all_reduce,"[[],[16,4096],[16,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87
_C_custom_ar::all_reduce,"[[],[2,4096],[2,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87
_C_custom_ar::all_reduce,"[[],[4,4096],[4,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87
_C_custom_ar::all_reduce,"[[],[8,4096],[8,4096],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",87
_C::silu_and_mul_with_clamp,"[[12,256],[12,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
_C::silu_and_mul_with_clamp,"[[24,256],[24,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
_C::silu_and_mul_with_clamp,"[[48,256],[48,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
_C::silu_and_mul_with_clamp,"[[6,256],[6,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
_C::silu_and_mul_with_clamp,"[[96,256],[96,512],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_align_block_size,"[[1,6],[],[],[48],[6],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",86
_moe_C::moe_align_block_size,"[[16,6],[],[],[768],[96],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",86
_moe_C::moe_align_block_size,"[[2,6],[],[],[96],[12],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",86
_moe_C::moe_align_block_size,"[[4,6],[],[],[192],[24],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",86
_moe_C::moe_align_block_size,"[[8,6],[],[],[384],[48],[1],[]]","[""int"",""Scalar"",""Scalar"",""int"",""int"",""int"",""""]",86
_moe_C::moe_wna16_marlin_gemm,"[[1,4096],[6,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[48],[6],[1],[1,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[12,256],[12,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[96],[12],[1],[2,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[16,4096],[96,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[768],[96],[1],[16,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[2,4096],[12,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[96],[12],[1],[2,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[24,256],[24,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[192],[24],[1],[4,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[4,4096],[24,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[192],[24],[1],[4,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[48,256],[48,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[384],[48],[1],[8,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[6,256],[6,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[48],[6],[1],[1,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[8,4096],[48,512],[256,256,1024],[],[256,128,512],[],[],[],[],[],[528],[384],[48],[1],[8,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
_moe_C::moe_wna16_marlin_gemm,"[[96,256],[96,4096],[256,16,8192],[],[256,8,4096],[],[],[],[],[],[528],[768],[96],[1],[16,6],[],[],[],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""int"","""",""c10::Float8_e8m0fnu"","""","""","""","""","""",""int"",""int"",""int"",""int"",""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",86
aten::add,"[[1,4096],[1,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
aten::add,"[[16,4096],[16,4096],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",86
