operator,input_shapes,input_dtypes,actual_capture_call_count,runtime_call_count,observed_in
aten::linear,"[[16,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[2,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[2,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[2,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[2,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[32,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[32,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[32,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[32,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[4,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[4,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[4,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[4,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[64,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[64,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[64,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[64,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",80,0,actual_capture
aten::linear,"[[8,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[8,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[8,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::linear,"[[8,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",40,0,actual_capture
aten::lt,"[[1],[1]]","[""int"",""int""]",2,4,"actual_capture,runtime"
aten::masked_fill_,"[[1,2048],[1,1],[]]","[""c10::BFloat16"",""bool"",""Scalar""]",0,4,runtime
aten::mm,"[[1,2048],[2048,2048],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",120,0,actual_capture
aten::mm,"[[1,2048],[2048,32],[1,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",90,0,actual_capture
aten::mm,"[[1,2048],[2048,4608],[1,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[1,2048],[2048,6144],[1,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",90,0,actual_capture
aten::mm,"[[16,2048],[2048,2048],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mm,"[[16,2048],[2048,32],[16,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[16,2048],[2048,4608],[16,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",10,0,actual_capture
aten::mm,"[[16,2048],[2048,6144],[16,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[2,2048],[2048,2048],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mm,"[[2,2048],[2048,32],[2,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[2,2048],[2048,4608],[2,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",10,0,actual_capture
aten::mm,"[[2,2048],[2048,6144],[2,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[32,2048],[2048,2048],[32,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80,0,actual_capture
aten::mm,"[[32,2048],[2048,32],[32,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60,0,actual_capture
aten::mm,"[[32,2048],[2048,4608],[32,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",20,0,actual_capture
aten::mm,"[[32,2048],[2048,6144],[32,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60,0,actual_capture
aten::mm,"[[4,2048],[2048,2048],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mm,"[[4,2048],[2048,32],[4,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[4,2048],[2048,4608],[4,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",10,0,actual_capture
aten::mm,"[[4,2048],[2048,6144],[4,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[64,2048],[2048,2048],[64,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",80,0,actual_capture
aten::mm,"[[64,2048],[2048,32],[64,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60,0,actual_capture
aten::mm,"[[64,2048],[2048,4608],[64,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",20,0,actual_capture
aten::mm,"[[64,2048],[2048,6144],[64,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",60,0,actual_capture
aten::mm,"[[8,2048],[2048,2048],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mm,"[[8,2048],[2048,32],[8,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::mm,"[[8,2048],[2048,4608],[8,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",10,0,actual_capture
aten::mm,"[[8,2048],[2048,6144],[8,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",30,0,actual_capture
aten::moveaxis,"[[1],[],[]]","[""int"",""Scalar"",""Scalar""]",6,0,actual_capture
aten::movedim,"[[1],[],[]]","[""int"",""ScalarList"",""ScalarList""]",6,0,actual_capture
aten::movedim,"[[2,1,124160],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",0,4,runtime
aten::movedim,"[[2,1,124160],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList""]",0,4,runtime
aten::mul,"[[1,1],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",120,0,actual_capture
aten::mul,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mul,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mul,"[[32,1],[32,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80,0,actual_capture
aten::mul,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::mul,"[[64,1],[64,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80,0,actual_capture
aten::mul,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::numpy_T,"[[2048,2048]]","[""c10::BFloat16""]",880,0,actual_capture
aten::numpy_T,"[[2048,32]]","[""c10::BFloat16""]",660,0,actual_capture
aten::numpy_T,"[[2048,4608]]","[""c10::BFloat16""]",220,0,actual_capture
aten::numpy_T,"[[2048,6144]]","[""c10::BFloat16""]",660,0,actual_capture
aten::permute,"[[1],[]]","[""int"",""ScalarList""]",6,0,actual_capture
aten::permute,"[[2,1,124160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::permute,"[[2048,2048],[]]","[""c10::BFloat16"",""ScalarList""]",880,0,actual_capture
aten::permute,"[[2048,32],[]]","[""c10::BFloat16"",""ScalarList""]",660,0,actual_capture
aten::permute,"[[2048,4608],[]]","[""c10::BFloat16"",""ScalarList""]",220,0,actual_capture
aten::permute,"[[2048,6144],[]]","[""c10::BFloat16"",""ScalarList""]",660,0,actual_capture
aten::permute,"[[2],[]]","[""int"",""ScalarList""]",6,0,actual_capture
aten::record_stream,"[[1,2048],[]]","[""c10::BFloat16"",""""]",120,0,actual_capture
aten::record_stream,"[[16,2048],[]]","[""c10::BFloat16"",""""]",40,0,actual_capture
aten::record_stream,"[[2,2048],[]]","[""c10::BFloat16"",""""]",40,0,actual_capture
aten::record_stream,"[[32,2048],[]]","[""c10::BFloat16"",""""]",80,0,actual_capture
aten::record_stream,"[[4,2048],[]]","[""c10::BFloat16"",""""]",40,0,actual_capture
aten::record_stream,"[[64,2048],[]]","[""c10::BFloat16"",""""]",80,0,actual_capture
aten::record_stream,"[[8,2048],[]]","[""c10::BFloat16"",""""]",40,0,actual_capture
aten::reshape,"[[1,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",60,0,actual_capture
aten::reshape,"[[1,2,124160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::reshape,"[[1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",60,0,actual_capture
aten::reshape,"[[1048576],[]]","[""c10::BFloat16"",""ScalarList""]",160,0,actual_capture
aten::reshape,"[[131072],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::reshape,"[[16384],[]]","[""c10::BFloat16"",""ScalarList""]",240,0,actual_capture
aten::reshape,"[[1],[]]","[""bool"",""ScalarList""]",0,4,runtime
aten::reshape,"[[1],[]]","[""int"",""ScalarList""]",0,4,runtime
aten::reshape,"[[1],[]]","[""long int"",""ScalarList""]",11,8,"actual_capture,runtime"
aten::reshape,"[[2,124160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::reshape,"[[262144],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::reshape,"[[32768],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::reshape,"[[524288],[]]","[""c10::BFloat16"",""ScalarList""]",160,0,actual_capture
aten::reshape,"[[65536],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::resolve_conj,[[1]],"[""int""]",0,8,runtime
aten::resolve_neg,[[1]],"[""int""]",0,8,runtime
aten::result_type,"[[1,1],[1,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",120,0,actual_capture
aten::result_type,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::result_type,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::result_type,"[[32,1],[32,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80,0,actual_capture
aten::result_type,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::result_type,"[[64,1],[64,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",80,0,actual_capture
aten::result_type,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",40,0,actual_capture
aten::select,"[[1,1],[],[]]","[""int"",""Scalar"",""Scalar""]",6,15,"actual_capture,runtime"
aten::select,"[[2],[],[]]","[""int"",""Scalar"",""Scalar""]",6,12,"actual_capture,runtime"
aten::sigmoid,"[[1,1]]","[""c10::BFloat16""]",120,0,actual_capture
aten::sigmoid,"[[16,1]]","[""c10::BFloat16""]",40,0,actual_capture
aten::sigmoid,"[[2,1]]","[""c10::BFloat16""]",40,0,actual_capture
aten::sigmoid,"[[32,1]]","[""c10::BFloat16""]",80,0,actual_capture
aten::sigmoid,"[[4,1]]","[""c10::BFloat16""]",40,0,actual_capture
aten::sigmoid,"[[64,1]]","[""c10::BFloat16""]",80,0,actual_capture
aten::sigmoid,"[[8,1]]","[""c10::BFloat16""]",40,0,actual_capture
aten::slice,"[[1,16,128],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60,0,actual_capture
aten::slice,"[[1,16],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",120,0,actual_capture
aten::slice,"[[1,1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",24,48,"actual_capture,runtime"
aten::slice,"[[1,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",240,4,"actual_capture,runtime"
aten::slice,"[[1,32],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",8,16,"actual_capture,runtime"
aten::slice,"[[1,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",60,0,actual_capture
aten::slice,"[[1,8,256],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[1,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",120,0,actual_capture
aten::slice,"[[1,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",120,0,actual_capture
aten::slice,"[[1048576],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320,0,actual_capture
aten::slice,"[[131072],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160,0,actual_capture
aten::slice,"[[16,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[16,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[16,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[16,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[16384],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",480,0,actual_capture
aten::slice,"[[16],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4,0,actual_capture
aten::slice,"[[1],[],[],[],[]]","[""bool"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",2,12,"actual_capture,runtime"
aten::slice,"[[1],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",0,6,runtime
aten::slice,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",148,96,"actual_capture,runtime"
aten::slice,"[[1],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",12,16,"actual_capture,runtime"
aten::slice,"[[2,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[2,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[2,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[262144],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160,0,actual_capture
aten::slice,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",34,80,"actual_capture,runtime"
aten::slice,"[[2],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4,0,actual_capture
aten::slice,"[[3,8193],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",11,13,"actual_capture,runtime"
aten::slice,"[[32,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160,0,actual_capture
aten::slice,"[[32,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[32,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[32,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[32768],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160,0,actual_capture
aten::slice,"[[32],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",8,0,actual_capture
aten::slice,"[[4,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[4,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[4,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[4],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4,0,actual_capture
aten::slice,"[[524288],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",320,0,actual_capture
aten::slice,"[[536870912],[],[],[],[]]","[""unsigned char"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",880,0,actual_capture
aten::slice,"[[64,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160,0,actual_capture
aten::slice,"[[64,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[64,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[64,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[64],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",8,0,actual_capture
aten::slice,"[[65536],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",160,0,actual_capture
aten::slice,"[[8,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",80,0,actual_capture
aten::slice,"[[8,512],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",240,0,actual_capture
aten::slice,"[[8,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[8,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",40,0,actual_capture
aten::slice,"[[8192,2048],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",11,8,"actual_capture,runtime"
aten::slice,"[[8192],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",0,13,runtime
aten::slice,"[[8192],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",46,52,"actual_capture,runtime"
aten::slice,"[[8],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",4,0,actual_capture
aten::squeeze,"[[1,1],[]]","[""long int"",""Scalar""]",0,4,runtime
aten::squeeze,"[[1,4096,1],[]]","[""c10::BFloat16"",""Scalar""]",60,0,actual_capture
aten::sub,"[[1],[1],[]]","[""int"",""int"",""Scalar""]",12,24,"actual_capture,runtime"
aten::sub,"[[1],[],[]]","[""int"",""long int"",""Scalar""]",6,4,"actual_capture,runtime"
aten::to,"[[1,1],[],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",0,4,runtime
aten::to,"[[1,248320],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",0,4,runtime
aten::to,"[[1,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""""]",120,0,actual_capture
aten::to,"[[1],[],[],[],[],[],[],[]]","[""int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",6,8,"actual_capture,runtime"
aten::to,"[[1],[],[],[],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"","""","""",""Scalar"",""Scalar"",""""]",11,0,actual_capture
aten::to,"[[1],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""""]",0,8,runtime
aten::to,"[[1],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""""]",0,12,runtime
aten::transpose,"[[3664,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",30,0,actual_capture
aten::transpose,"[[64,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",30,0,actual_capture
aten::unbind,"[[3664,2,1056,1,256],[]]","[""c10::BFloat16"",""Scalar""]",90,0,actual_capture
aten::unbind,"[[64,2,1056,1,256],[]]","[""c10::BFloat16"",""Scalar""]",40,0,actual_capture
aten::unsqueeze,"[[1,16,128],[]]","[""c10::BFloat16"",""Scalar""]",60,0,actual_capture
aten::unsqueeze,"[[1,4096],[]]","[""c10::BFloat16"",""Scalar""]",60,0,actual_capture
aten::unsqueeze,"[[1],[]]","[""bool"",""Scalar""]",0,4,runtime
aten::unsqueeze,"[[1],[]]","[""int"",""Scalar""]",0,4,runtime
aten::view,"[[1,124160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::view,"[[1,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",60,0,actual_capture
aten::view,"[[1,1],[]]","[""c10::BFloat16"",""ScalarList""]",120,0,actual_capture
aten::view,"[[1,2,124160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::view,"[[1,2048],[]]","[""c10::BFloat16"",""ScalarList""]",1080,4,"actual_capture,runtime"
aten::view,"[[1,256],[]]","[""c10::BFloat16"",""ScalarList""]",240,0,actual_capture
aten::view,"[[1,32768],[]]","[""int"",""ScalarList""]",0,4,runtime
aten::view,"[[1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",60,0,actual_capture
aten::view,"[[1,512],[]]","[""c10::BFloat16"",""ScalarList""]",120,0,actual_capture
aten::view,"[[1,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",120,0,actual_capture
aten::view,"[[1,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",120,0,actual_capture
aten::view,"[[1,8],[]]","[""int"",""ScalarList""]",120,0,actual_capture
aten::view,"[[1048576],[]]","[""c10::BFloat16"",""ScalarList""]",320,0,actual_capture
aten::view,"[[1048576],[]]","[""unsigned char"",""Scalar""]",160,0,actual_capture
aten::view,"[[128,256],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[131072],[]]","[""c10::BFloat16"",""ScalarList""]",320,0,actual_capture
aten::view,"[[131072],[]]","[""unsigned char"",""Scalar""]",80,0,actual_capture
aten::view,"[[16,1],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[16,2048],[]]","[""c10::BFloat16"",""ScalarList""]",360,0,actual_capture
aten::view,"[[16,256],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[16,512],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[16,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[16384],[]]","[""c10::BFloat16"",""ScalarList""]",560,0,actual_capture
aten::view,"[[1],[]]","[""bool"",""ScalarList""]",0,4,runtime
aten::view,"[[1],[]]","[""int"",""ScalarList""]",0,4,runtime
aten::view,"[[1],[]]","[""long int"",""ScalarList""]",11,12,"actual_capture,runtime"
aten::view,"[[2,124160],[]]","[""c10::BFloat16"",""ScalarList""]",0,4,runtime
aten::view,"[[2,1],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[2,2048],[]]","[""c10::BFloat16"",""ScalarList""]",360,0,actual_capture
aten::view,"[[2,256],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[2,512],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[2,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[2,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[2,8],[]]","[""int"",""ScalarList""]",40,0,actual_capture
aten::view,"[[2048],[]]","[""c10::BFloat16"",""ScalarList""]",120,0,actual_capture
aten::view,"[[2097152],[]]","[""unsigned char"",""Scalar""]",160,0,actual_capture
aten::view,"[[256,256],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[262144],[]]","[""c10::BFloat16"",""ScalarList""]",240,0,actual_capture
aten::view,"[[262144],[]]","[""unsigned char"",""Scalar""]",80,0,actual_capture
aten::view,"[[32,1],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[32,2048],[]]","[""c10::BFloat16"",""ScalarList""]",720,0,actual_capture
aten::view,"[[32,256],[]]","[""c10::BFloat16"",""ScalarList""]",160,0,actual_capture
aten::view,"[[32,512],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[32,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[32768],[]]","[""c10::BFloat16"",""ScalarList""]",240,0,actual_capture
aten::view,"[[32768],[]]","[""unsigned char"",""Scalar""]",240,0,actual_capture
aten::view,"[[4,1],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[4,2048],[]]","[""c10::BFloat16"",""ScalarList""]",360,0,actual_capture
aten::view,"[[4,256],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[4,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[4,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",40,0,actual_capture
aten::view,"[[4,8],[]]","[""int"",""ScalarList""]",40,0,actual_capture
aten::view,"[[4096,1,4],[]]","[""c10::BFloat16"",""ScalarList""]",60,0,actual_capture
aten::view,"[[4096],[]]","[""c10::BFloat16"",""ScalarList""]",160,0,actual_capture
aten::view,"[[512,256],[]]","[""c10::BFloat16"",""ScalarList""]",80,0,actual_capture
aten::view,"[[524288],[]]","[""c10::BFloat16"",""ScalarList""]",320,0,actual_capture
