operator,input_shapes,input_dtypes,metadata_status,call_count
_C::weak_ref_tensor,"[[4,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
_C::weak_ref_tensor,"[[4,16]]","[""c10::BFloat16""]",shape_and_dtype,60
_C::weak_ref_tensor,"[[64,4096]]","[""c10::BFloat16""]",shape_and_dtype,60
_C::weak_ref_tensor,"[[8,16,128]]","[""c10::BFloat16""]",shape_and_dtype,60
_C::weak_ref_tensor,"[[8,16]]","[""c10::BFloat16""]",shape_and_dtype,60
aten::as_strided,"[[1,16,128],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
aten::as_strided,"[[1,4096,1],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,60
aten::as_strided,"[[1,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,60
aten::mm,"[[32,2048],[2048,32],[32,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
aten::mm,"[[32,2048],[2048,6144],[32,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
aten::mm,"[[64,2048],[2048,32],[64,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
aten::mm,"[[64,2048],[2048,6144],[64,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,60
aten::reshape,"[[1,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
aten::reshape,"[[1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
aten::slice,"[[1,16,128],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
aten::slice,"[[1,4096],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,60
aten::squeeze,"[[1,4096,1],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
aten::unsqueeze,"[[1,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
aten::unsqueeze,"[[1,4096],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
aten::view,"[[1,16,128],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
aten::view,"[[1,4096],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
aten::view,"[[4096,1,4],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,60
triton_per_fused_1,"[[32,16,128],[128],[32,16,128],[512,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
triton_per_fused_1,"[[64,16,128],[128],[64,16,128],[1024,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
triton_poi_fused_5,"[[1,32],[1,16],[1,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[1024,128],[64,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[512,128],[32,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
triton_poi_fused_add_4,"[[32,2048],[32,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
triton_poi_fused_add_4,"[[64,2048],[64,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[32,2048],[32,2048],[2048],[32,2048],[32,2048],[32,2048],[32,2048],[32,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[64,2048],[64,2048],[2048],[64,2048],[64,2048],[64,2048],[64,2048],[64,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,60
vllm::qwen_gdn_attention_core,"[[32,4096],[32,16],[32,16],[32,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",shape_and_dtype,60
vllm::qwen_gdn_attention_core,"[[64,4096],[64,16],[64,16],[64,16,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""",""Scalar""]",shape_and_dtype,60
aten::as_strided,"[[8192],[],[],[]]","[""long int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,46
aten::slice,"[[8192],[],[],[],[]]","[""long int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,46
aten::fill_,"[[0],[]]","[""long int"",""Scalar""]",shape_and_dtype,44
triton_poi_fused_0,"[[32,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,42
triton_poi_fused_0,"[[64,16,128],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,42
_C::weak_ref_tensor,"[[32,1,256]]","[""c10::BFloat16""]",shape_and_dtype,40
_C::weak_ref_tensor,"[[32,8,256]]","[""c10::BFloat16""]",shape_and_dtype,40
_C::weak_ref_tensor,"[[64,1,256]]","[""c10::BFloat16""]",shape_and_dtype,40
_C::weak_ref_tensor,"[[64,8,256]]","[""c10::BFloat16""]",shape_and_dtype,40
_C_custom_ar::all_reduce,"[[],[16,2048],[16,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,40
_C_custom_ar::all_reduce,"[[],[2,2048],[2,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,40
_C_custom_ar::all_reduce,"[[],[4,2048],[4,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,40
_C_custom_ar::all_reduce,"[[],[8,2048],[8,2048],[],[]]","[""Scalar"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[1,1],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,40
aten::as_strided,"[[1,8,256],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[16,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[16,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[2,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[2,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[2],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[4,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[4,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[8,8],[],[],[]]","[""float"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::as_strided,"[[8,8],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::empty_like,"[[16,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,40
aten::empty_like,"[[2,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,40
aten::empty_like,"[[4,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,40
aten::empty_like,"[[8,1],[],[],[],[],[]]","[""c10::BFloat16"",""Scalar"","""","""",""Scalar"",""""]",shape_and_dtype,40
aten::expand,"[[],[],[]]","[""float"",""ScalarList"",""Scalar""]",shape_and_dtype,40
aten::linear,"[[16,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[16,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[16,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[16,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[2,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[2,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[2,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[2,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[4,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[4,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[4,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[4,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[8,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[8,2048],[256,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[8,2048],[512,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::linear,"[[8,256],[2048,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""""]",shape_and_dtype,40
aten::mm,"[[16,2048],[2048,2048],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mm,"[[2,2048],[2048,2048],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mm,"[[4,2048],[2048,2048],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mm,"[[8,2048],[2048,2048],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mul,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mul,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mul,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::mul,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::record_stream,"[[16,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
aten::record_stream,"[[2,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
aten::record_stream,"[[4,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
aten::record_stream,"[[8,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
aten::result_type,"[[16,1],[16,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::result_type,"[[2,1],[2,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::result_type,"[[4,1],[4,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::result_type,"[[8,1],[8,2048]]","[""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,40
aten::sigmoid,"[[16,1]]","[""c10::BFloat16""]",shape_and_dtype,40
aten::sigmoid,"[[2,1]]","[""c10::BFloat16""]",shape_and_dtype,40
aten::sigmoid,"[[4,1]]","[""c10::BFloat16""]",shape_and_dtype,40
aten::sigmoid,"[[8,1]]","[""c10::BFloat16""]",shape_and_dtype,40
aten::slice,"[[1,8,256],[],[],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[16,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[16,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[2,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[2,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[4,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[4,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[8,8],[],[],[],[]]","[""float"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::slice,"[[8,8],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
aten::unbind,"[[64,2,1056,1,256],[]]","[""c10::BFloat16"",""Scalar""]",shape_and_dtype,40
aten::view,"[[128,256],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[16,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[16,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[16,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[2,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[2,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[2,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[2,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[2,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[4,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[4,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[4,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[4,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[4,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[8,1],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[8,8,2048],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[8,8,512],[]]","[""c10::BFloat16"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[8,8],[]]","[""int"",""ScalarList""]",shape_and_dtype,40
aten::view,"[[],[]]","[""float"",""ScalarList""]",shape_and_dtype,40
triton_poi_fused_5,"[[32,32],[32,16],[32,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,40
triton_poi_fused_5,"[[64,32],[64,16],[64,16],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,40
triton_poi_fused_mul_silu_slice_0,"[[16,512],[16,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
triton_poi_fused_mul_silu_slice_0,"[[2,512],[2,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
triton_poi_fused_mul_silu_slice_0,"[[4,512],[4,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
triton_poi_fused_mul_silu_slice_0,"[[8,512],[8,256],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,40
vllm::all_reduce,"[[16,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
vllm::all_reduce,"[[2,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
vllm::all_reduce,"[[4,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
vllm::all_reduce,"[[8,2048],[]]","[""c10::BFloat16"",""""]",shape_and_dtype,40
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[16,2048],[16,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,40
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[2,2048],[2,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,40
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[4,2048],[4,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,40
vllm::flashinfer_trtllm_fused_allreduce_norm,"[[8,2048],[8,2048],[2048],[],[],[],[],[],[],[],[],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"",""Scalar"","""","""","""","""",""Scalar""]",shape_and_dtype,40
vllm::moe_forward_shared,"[[16,2048],[16,2048],[16,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,40
vllm::moe_forward_shared,"[[2,2048],[2,2048],[2,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,40
vllm::moe_forward_shared,"[[4,2048],[4,2048],[4,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,40
vllm::moe_forward_shared,"[[8,2048],[8,2048],[8,2048],[],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"","""","""",""Scalar""]",shape_and_dtype,40
aten::slice,"[[2],[],[],[],[]]","[""int"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,34
_C::weak_ref_tensor,"[[1,4096]]","[""c10::BFloat16""]",shape_and_dtype,30
_C::weak_ref_tensor,"[[16,4096]]","[""c10::BFloat16""]",shape_and_dtype,30
_C::weak_ref_tensor,"[[2,4096]]","[""c10::BFloat16""]",shape_and_dtype,30
_C::weak_ref_tensor,"[[4,4096]]","[""c10::BFloat16""]",shape_and_dtype,30
_C::weak_ref_tensor,"[[8,4096]]","[""c10::BFloat16""]",shape_and_dtype,30
aten::as_strided,"[[1,1],[],[],[]]","[""int"",""ScalarList"",""ScalarList"",""Scalar""]",shape_and_dtype,30
aten::as_strided,"[[3664,3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,30
aten::as_strided,"[[64,3,4096],[],[],[]]","[""c10::BFloat16"",""ScalarList"",""ScalarList"",""""]",shape_and_dtype,30
aten::mm,"[[1,2048],[2048,4608],[1,4608]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[16,2048],[2048,32],[16,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[16,2048],[2048,6144],[16,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[2,2048],[2048,32],[2,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[2,2048],[2048,6144],[2,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[4,2048],[2048,32],[4,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[4,2048],[2048,6144],[4,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[8,2048],[2048,32],[8,32]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::mm,"[[8,2048],[2048,6144],[8,6144]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16""]",shape_and_dtype,30
aten::transpose,"[[3664,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
aten::transpose,"[[64,3,4096],[],[]]","[""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_per_fused_1,"[[16,16,128],[128],[16,16,128],[256,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_per_fused_1,"[[2,16,128],[128],[2,16,128],[32,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_per_fused_1,"[[4,16,128],[128],[4,16,128],[64,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_per_fused_1,"[[8,16,128],[128],[8,16,128],[128,128],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_0,"[[3,1],[1048576,64],[1,32],[1,32],[],[]]","[""long int"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_5,"[[1,4608],[1,8,256],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_7,"[[1,4608],[1,8,1],[256],[1,32],[1,32],[1,1,1],[256],[1,8,64],[1,8,192],[1,1,64],[1,1,192],[],[],[],[]]","[""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""float"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[128,128],[8,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[256,128],[16,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[32,128],[2,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused__to_copy__unsafe_view_add_clone_linear_mean_mul_pow_rsqrt_silu_view_2,"[[64,128],[4,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_add_2,"[[1,2048],[1,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_add_4,"[[16,2048],[16,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_add_4,"[[2,2048],[2,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_add_4,"[[4,2048],[4,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,30
triton_poi_fused_add_4,"[[8,2048],[8,2048],[]]","[""c10::BFloat16"",""c10::BFloat16"",""Scalar""]",shape_and_dtype,30
triton_red_fused_6,"[[1,4608],[1,8,1],[1,1,1],[],[]]","[""c10::BFloat16"",""float"",""float"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_1,"[[1,2048],[1,2048],[2048],[1,2048],[1,2048],[1,2048],[1,2048],[1,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[16,2048],[16,2048],[2048],[16,2048],[16,2048],[16,2048],[16,2048],[16,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
triton_red_fused__to_copy_add_copy__fused_add_rms_norm_moe_forward_shared_3,"[[2,2048],[2,2048],[2048],[2,2048],[2,2048],[2,2048],[2,2048],[2,2048],[],[]]","[""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""c10::BFloat16"",""Scalar"",""Scalar""]",shape_and_dtype,30
